0,A man riding a motorcycle while wearing a black uniform.,A white motorcycle is being ridden around a race track.
0,a black dog swimming through a river.,a black dog digging through the snow.
1,A man is standing on top of a rock or mountain watching the sun set.,A man standing in the mountains watching a sunset.
0,Two little girls are playing on a trampoline.,Two little boys are playing on a playground.
0,Two girls are jumping high in the air.,Two dogs nussle one another in the grass near a lake.
1,The woman holding a black purse is smoking a cigarette.,A woman with a black bag is smoking a cigarette
1,A dog is running along the grass.,A brown dog is running in the grass.
0,A man with long hair is looking through a camera.,A woman stands against a wall near a video camera.
1,Brown dog running on grass.,The dog is running on grass.
0,Two people wearing hats sit and look at the camera.,A man wearing a blue shirt makes a grouchy face.
0,A girl in a pink shirt is sprawling her limbs out in midair.,A man dressed in a Santa suit is climbing up a large concrete building.
0,A little girl in a red shirt pulls a kite.,A girl in a red shirt takes a picture on a phone.
0,Child sliding in the snow.,Man sleeping on the street.
1,Three dogs are playing in the water.,Three dogs swim in the water.
1,A white dog running on sand.,A white dog runs on the sand.
0,A little girl with her hands in the air is sitting on a man's back while he is laying on a blanket.,A kid runs in the opposite direction of others who were playing a game.
0,a red and white race car racing on a dirt racetrack.,A person is riding a dirt bike in a race on a dirt track.
0,A man in a straw hat shades his phone while others walk on a busy sidewalk.,A man lies on a street with his headand shoulders under a parked car that is jacked up.
0,A man with a messenger bag in front of a gray tile wall.,Man in red jacket standing in front of lighthouse.
1,A little white curly haired dog runs across the pavement with a stick in its mouth.,A white curly haired dog runs with a stick in it's mouth.
0,A person holding a net is standing in the water.,A black woman and two black children are sitting in a thatched tent.
0,A woman in an red tracksuit squeezing lemons in a press.,A young woman in a pink hoodie takes a picture.
1,a man walks two dogs on leashes down the street,A man walks two dogs in the city.
0,A small boy playing in the snow.,The brown and white dog is playing in the snow.
0,The black dog is running through the snow.,A race car driver is driving his car through the mud.
1,A dog wearing a green sweater and a backpack walking on snow.,A small dog wearing a green sweater and a backpack walks through snow.
0,A group of people sitting around a desk.,A group of girls on a beach.
0,A man and woman with their hands on their chins are standing next to a Christmas tree.,The man with a white beard and blue cap is standing in the doorway of a workshop.
0,The black and white dog has a stick in his paws.,A black dog and a white dog are standing on snow.
0,A white dog running through the snow,The black and white dog runs through the grass.
0,A man on skis on a snow-covered hill with mountains in the background,A dog enjoys a romp in the water with mountains and sand in the background.
0,A man on a bike nest to a river.,A man on a bike does a very high jump.
0,A skier going down the snowy hill.,A brown dog is laying in the snow.
0,A man is spraying a fluid from a long hose at the beach.,A guy is sitting on his bike with one wheel in the air.
1,A girl bounces upside down on her head on a trampoline.,A girl is bouncing on her head on a trampoline.
0,A woman standing in front of trees and smiling.,A man is walking by trees in front of the city skyline.
1,three little boys cover themselves with bubbles.,Three children standing by a pool are covered in foam bubbles.
0,The boy is looking up at the girl as another girl ignores them.,the boy is diving into the pool as the couple watch.
1,A brown dog chews on an orange ball.,A dog has an orange ball in its mouth.
0,A brown dog jumping into the air to catch a ball.,three young woman jumping into the air to catch a ball.
1,Dalmation running along the beach.,A Dalmation runs along a beach.
1,A dog running through snow.,A dog runs in the snow.
0,Four black dogs run across the grass.,A dog runs across the grassy field.
0,A brown dog is walking on the grass.,A dog chases another by a tree.
1,A woman placing a baby on a skateboard on the beach.,a woman holds a small baby on a skateboard at the beach
1,A black dog is biting a light brown dogs ear in a playful manner.,A black dog playfully bits another dog in a living room setting
1,The beagle is walking on the beach at the waterline.,A beagle walks along the calm shore.
1,The black and white dog runs through the grass.,A black and white dog is running through grass.
0,"Two dogs run through the snow, one with a tennis ball.","The boy is doing a stunt, through the air, on his bicycle."
1,A black dog and a white dog playing in the street.,A black dog and a white dog play in the street together.
1,A little boy clowns with a colander on his head.,A boy with a metal colander on his head.
0,Two constructions workers sit on a beam taking a break.,The man is putting on his shirt near an elevator.
0,A man and a woman laughing.,A man and a woman kiss.
1,Children are playing in a swimming pool while two adult men watch them.,Children play in a pool while adults look on.
0,Two kids splashing in the water.,Two dogs play together on the bed.
1,The brown and white dog is walking in shallow waters.,A white and brown dog appears to be walking on the water.
0,A woman reads while on public transportation.,A man who has fallen asleep on public transportation.
0,A bulldog is running through a grassy park while people stand in the background.,A dog is running in a large body of water causing it to splash.
1,A girl jumping rope on a sidewalk near a parking garage.,A girl jumping rope on a sidewalk with a parking garage to the left.
1,A dog jumps in midair to catch a Frisbee.,The brown dog jumps for a pink Frisbee.
0,The dog returns the play toy to its master.,Three dogs race in the snow together.
1,Two females jump off of swings.,Two girls jump out of swings.
0,A woman with a young girl pose with bear statues in front of a store.,A man in a jersey stands in front of a large crowd.
1,A shirtless man playing football on a lawn.,A shirtless man catches a football
0,A girl wearing green twists something in her hands.,A young boy wearing only green shorts poses awkwardly with a brick background.
0,A man in a red jacket holds his bike for the picture.,A woman in a red jacket is video taping a natural landscape.
0,A boy jumps into a not-so-crowded public pool.,A man jumps while on a snowboard.
0,The clowns are striking a pose for the camera.,A child in orange is on a boogie board in the waves.
0,Four kids holding hands jump into a swimming pool.,Four dogs playing in the snow.
0,Two soccer players battle for the ball during an intense match.,Two little orange and white dogs are in the snow.
1,A dog jumps over a chain.,A dog leaping over a chain.
1,A girl with a black purse sitting on a wooden bench.,A young woman with a black purse sits on a wooden bench.
1,A swimmer is doing the backstroke in the swimming pool.,a person doing the back stroke in a swimming pool
0,A man stands astride a bike on a rocky trail by a lake.,"A woman is wearing a white headband, purple tank top and black gloves."
0,A black dog is running in snow.,A black dog is swimming with a ball in it's mouth.
0,A woman dressed in green is playing with her tan dog.,A tan dog licks a girls hand while laying down.
1,Two homeless men stand outside with a cardboard sign.,Two homeless young men holding a cardboard sign.
0,A little boy is standing in front of a wedding party laughing.,A person standing on a stage in front of a seated crowd
0,The man is standing on the shore hitting a ball with a paddle.,Two teenage girls are standing on beside the beach listening to ipods.
0,This over the top photo shows two men taking a break.,A person with swim cap and goggles taking a breath.
1,Two brown dogs running together on sand,Two brown dogs are running on the sand.
0,A black dog is chasing after a red Frisbee.,A black poodle is running in the snow.
1,A dog digging in the sand.,A brown dog digs in the sand.
0,Two men sit on the sidewalk in front of stores.,A woman in a bathing suit walks a dog on the beach.
1,A black and white spotted dog jumps over a stream.,A black and white spotted dog is jumping over the small stream of water.
1,Two dogs running through tall grass.,Two dogs are running through a grassy area.
0,Little white dog wearing a leash jumping after a red ball.,A black and white dog returns a stick in the snow.
0,A group of four children dancing in a backyard.,A group of children do stretches on colored mats.
1,a group of teenagers are jumping in the air on the beach.,A group of young people jump up in the air while on the beach.
1,A boy waves around a sparkler.,A young boy is twisting a sparkler around in the air.
1,Two different breeds of brown and white dogs play on the beach.,Two dogs playing in the sand at the beach.
1,Two dogs playing in snow.,Two dogs play in the snow.
0,A woman holds a baby while a man looks at it as another man holding a child watches.,A woman stands with her arms out in a store while another woman holds a camera.
1,A white fluffy dog is running in pure white snow.,"A fluffy, white dog running in the snow."
0,A woman holding a newspaper.,A man rollerblading on a metal bar.
0,Two girls on the shore watch people in a boat fish.,"Two males, one in red and one in white playing a basketball game."
1,a snowboarder jumps into the air.,A snowboarder flies through the air.
0,A white dog with red ears is running in the snow.,a wet black dog with a red collar is in the river
0,A little girl and a little boy hold hands on a shiny slide.,A little girl in a paisley dress runs across a sandy playground.
1,Kids play soccer on a field.,Three boys playing soccer in a field
0,A man in a blue cap is sitting on a stool under a tree.,A dog standing on a beach with a ball nearby.
1,A woman sings into a microphone by a guy playing a guitar.,A woman sings into a microphone with a guitar player in the background.
1,a cyclist is making his bike jump between two rocks.,A man jumps his bicycle in the air between two rocks.
0,A young girl with a pink hat on with a yellow building in the background.,A young girl in a pink dress with something in her hand.
1,A girl in a pink dress rides her bike along a white picket fence.,A girl in a red dress rides her bike in front of a white fence.
0,A brown furry animal stands behind some plants.,A dog pants while standing in the woods.
0,A child in a red shirt is using a black wake board to splash over a beach wave.,A man in a rowboat is rowing across blue water.
0,"Two teenage girls, one is smiling.",A little girl on a kid swing.
0,Two birds interacting in the grass,Two dogs play with each other outdoors.
1,Two children in a field of red flowers.,Two kids are playing in a field of red flowers.
1,A young men jumps off rocks into a lake.,A young man in red swimming trunks jumped off a large rock into the water.
0,A lady dressed in a kimono is looking at the camera.,Two girls dressed in black are sitting in a room making suggestive poses at the camera.
0,A group of people are firing up a hot air balloon.,A large group of people riding brown and white horses.
0,Children play fight with swords.,A child and parent pet a horse.
0,A man is wind sailing in the ocean.,A dog is running through the ocean.
0,Three dogs racing on a dirt track,Cars racing on a dirt track
0,Two people holding hands and walking in a field.,Two men walking past a mural of a car.
0,A brown dog chases a Frisbee,A brown dog squating on grass.
1,Woman in red overalls standing on the sidewalk.,A woman in red overalls stands on sidewalk.
1,two puppies playing around in the grass,Two puppies play in the grass
0,Two black and white dogs are playing together outside.,Two children and a black dog are playing out in the snow.
0,Three dogs running through water.,A black dog running through water.
0,A woman sits alone against a brick wall,A woman is walking with a red bag.
0,A young woman leans over her plate at a meal.,"A young woman, topless except for paint or mud."
0,A brown dog sits on the beach.,A dog running on the beach
1,Scuba diver submerged in water.,The scuba diver is underwater.
0,The man is riding a bike down a dirt hill.,A trick bicyclist grinds down a handrail.
0,A man riding his bike on the beach by the ocean.,A man walking his cow down the side of the road.
0,A dog in in a car.,A dog is biting a mop.
0,A dog with floppy ears walking towards the camera in the woods.,A child in front of his own reflection turning towards the camera and smiling.
0,A black and white dog is running on the beach.,The black and brown dog is running through the snow.
1,Person with two ski poles skiing down a snowy hill.,A person skiing down a snowy hill.
1,A woman is eating fish at a restaurant.,A woman eating a large fish in a restaurant.
1,People are standing on an escalator moving up.,People ride up an escalator.
1,A lady is running her dog through an agility course.,Trainer runs her dog through training course with green pipe
0,The white and brown dog is shaking its ears.,The brown dog is running across the sand.
0,Some children are raising their hands and clapping.,Three children are playing soccer in the sand.
0,A man blowing a large bubble.,A man walking a large black horse.
1,Hockey goal-keeper laying on the ice in front of net.,A hockey player is laying on the ice in front of the goal.
0,A skier wearing blue snow pants is flying through the air near a jump.,A skier stands on his hands in the snow in front of a movie camera.
0,The girl is wearing a blue striped shirt and Rollerblades.,a man wearing a black and white shirt jumping on a dogs back
0,A tattooed man in black playing a white guitar and singing.,A woman in a black and white coat and earmuffs.
0,A dog running along the beach.,Boy and girl running along the beach.
1,A young man and woman sitting on a bench outside are kissing.,The man and woman sitting on a bench are kissing.
0,A woman is sitting on a sidewalk with a cell phone at her ear.,A woman is riding her bicycle.
0,Three dogs play in a grassy field.,Some kids play in a field.
1,A surfer on a wave.,A surfer is riding a wave.
0,Two men in a running contest.,Dogs in a race.
1,Two kids are walking on a path in the woods.,Two children walking down a path in the woods.
1,Two dogs run side-by-side on the grass.,Two dogs running on grass.
1,Two dogs are peeing at a red fire hydrant.,Two dogs are urinating on the red fire hydrant.
0,A rugby player in dark gear is carrying a light colored rugby ball with arm outstretched.,A brown dog splashes in the water while carrying a ball in it's mouth.
0,Two people are walking through some water.,Two girls are walking by a tree in front of a brick building.
1,A dog splashing in the water.,A dog splashes in the murky water.
0,A group of people are walking down the sidewalk of a big city.,A group of people are riding in the back of a truck.
0,The dog is in the air above the grass.,The dog is laying on a bed with a blue sheet.
0,A black dog is running through some water.,A man in a football uniform is running with a football during a game.
0,Girl stands in subway waiting on something.,A girl stands in a dimly lit area.
0,The man is sitting with a little girl in the park.,The man is playing with the shaggy little dog.
1,A large tan dog is running with a green item in its mouth,The tan dog is carrying a green squeak toy in its mouth.
0,A group of people in boats racing towards the shore.,A classroom of students watching a presentation.
0,A person is riding a skateboard in the air above a ramp.,A biker is riding along a track element located with a wooded area.
0,A boy skateboards down the metal handrail at night.,"A brown dog runs on the sand, holding a stick."
0,A person is squeezing through an opening in the rock face.,A medium sized brown dog is running through an open white wooded area.
0,Dog running towards camera with a ball in its mouth.,The black and white dog swims with a brown object in its mouth.
1,A young girl running on the beach.,A little girl running at on the shore of a beach.
0,A baseball player throws the ball.,The basketball player holds the ball.
0,A young girl dressed in a Minnie mouse outfit and an older woman walking down the sidewalk.,a man wearing a white suit holding a newspaper walking through the streets.
0,"""Then the captain was gone.",Then the captain came back.
0,NEGATIVE RECONNAISSANCE REQUIREMENTS.,PACIFIC REQUIREMENTS .
0,"So, I am dropping, for now, asking you the question: "" Where ' s the Marx "" ?","I am moving on to ask you the question: "" Where ' s the beef "" ?"
1,go figure You're asking me to prove a negative?,You're asking me to prove a negative?
1,I am OK with MEDICAL use!,I AM OK WITH MEDICAL USE!!
0,The prices for everything you need have gone up due to inflation.,The prices of everything you own IE assets have gone down.
1,War in the middle east.,A WAR in the middle east.
0,Originally Posted by Vienna How was it authoritarian?,Originally Posted by zaf I give up.
0,Imagine a place that's % white and % black.,Imagine a place with % men and % women.
1,There's no chance of a fair trial.,there is no chance at a fair trial.
1,We in Britain think differently to Americans.,Originally Posted by zaf We in Britain think differently to Americans.
1,"Hey, Blue-Eyes, How's things in London?","**smooches Ran** Hey, Blue-Eyes, How's things in London?"
1,.Nazi is a slang term for the NSWP.,Originally Posted by Odins eye .Nazi is a slang term for the NSWP.
0,I oppose the death penalty.,This is why I support the death penalty.
1,I wood have asked her if she is up for a treesome.,I wood have at least asked if a threesome was out of the question.
0,It still makes no sense.,It's you who makes no sense.
0,More expensive homes.,More expensive cars.
0,"Martin said, ""Why are you following me?""","Zimmerman replied, ""What are you doing here?"""
0,ALTHOUGH SATELLITE INTENSITY ESTIMATES FROM TAFB AND SAB ARE ONLY T./,SUBJECTIVE DVORAK INTENSITY ESTIMATES FROM TAFB AND SAB INCREASED TO  KT.
0,"""Fairies don't exist"" - fine.","""Satyrs don't exist"" - fine."
0,You didn't mention PFA before that one post.,I didn't mention restraining order either.
0,Still love this show.,"Holy poo poo, this show."
1,"Fundimental difference, please?",Fundamental difference?
0,How exactly is Germany being 'punished' for the stupidity of WW?,How exactly are they being punished?
1,"I'm not outraged, I'm disappointed.","God bless I'm not outraged, I'm disappointed."
0,We never got out of it in the first place!,Where does the money come from in the first place?
0,"if you could kill one person to save four, would you?","As to would I kill  person to save , I have no idea."
0,It's not imposing morals.,It's imposing a law.
1,It depends how you define extreme.,"Depends on how you define ""extreme""."
0,At least Mexico had a presence in California.,Mexico has ZERO claim to California.
1,"Ah ha, ha, ha, ha, ha!","Ha, ha, ha, ha, ha, ha!"
1,The Human Element You could sign Lance Berkman at the end of the year I guess?,You could sign Lance Berkman at the end of the year I guess?
0,"You mean, you believe the word of the Mainstream Media?","You mean, you believe the word of the SpringHallConvert?"
0,"And yet, the Titanic story is the one that holds up to scrutiny of the evidence.",The new study shows that the Titanic story does not stand up to scrutiny imo.
1,They know that the video doesn't show a gas chamber.,The bottom line is that the video clip doesn't show a gas chamber.
1,"Warm , maybe record.","Warmer , almost certainly a record."
0,"What is your definition of ""life""?",What's your definition of nature?
1,Dr. Neander's revised version.,"Neander's revised version""?"
0,I. ATLANTIC REQUIREMENTS .,PACIFIC REQUIREMENTS .
0,any woman that wants birth control can get it.,Any woman that wants and abortion can get one.
0,"pressing one does not ""do"" english.",Pressing one does send a tone.
0,Does he have supporters?,He definently has supporters.
1,that is not an answer.,"no, it's not an answer."
0,No healthy person needs gambling.,No healthy person needs sex.
0,"I said it wasn't a person, in the legal sense.","If it isn't a person, then WTF is it?"
0,Do you see Obama calling for regulation reform?,"Do you see Obama calling for Cut, Cap and Balance?"
0,Got some Heine and coors light i started it last night xanis.,i started it last night xanis.
1,Iran is also a signed of the NPT and the IAEA.,"Gotta love the EK factoid that ""Iran is also a signed of the NPT and the IAEA."
0,"""Gorgons don't exist"" - fine.","""Satyrs don't exist"" - fine."
0,You are a Christian.,Therefore you are not a Christian.
1,And the simple fact today?,I repeat: And the simple fact today?
0,Morals have absolutely nothing to do with it !,and morals and honesty have everything to do with it.
0,"""Oh, you're such a good person!","You're such a bad person!"""
0,Do you not understand what that string of words means?,Do you not understand what the word 'led' implies?
0,There is no freedom of religion.,There is no freedom of speech.
0,Facilitator : Show me the smart child.,Facilitator : And why is she the dumb child?
0,Originally Posted by anabelle What's wrong with that?,Originally Posted by Vienna To 'say' what?
0,Cracklin' Rosie by Neil Diamond We are all vessels filled with many wonders.,Jingle Bell Rock by Bobby Helm We are all vessels filled with many wonders.
0,Some people have complete confidence in the people running these institutions.,Other people have no confidence at all in teh people running these institutions.
0,"""Fairies don't exist"" - fine.","""Leprechauns don't exist"" - fine."
0,"""Being against nukes"" does not mean ""not wanting to use nukes"".","""Being against using nukes"" means ""not wanting to use nukes""."
0,My niece is married to a black man.,My great niece is half black.
0,The UK population is just over  million.,The Japanese population is nearly  million.
0,I hope this is nothing.,I hope everything is ok!
1,The money I spent adopting Velociraptor.,Those may be my top . The money I spent adopting Velociraptor.
1,"So, you actually believe every word of what Terral wrote?","GL, Terral Hi Corn: So, you actually believe every word of what Terral wrote?"
0,What isn't how what was sold?,"It's not how it was sold, gb."
1,I know I'd hate to be him.,I'd hate to be him too.
1,there were no weapons.,Of course there were no weapons.
1,Personal responsibility much?,"Again, personal responsibility."
1,Do you notice the nonsensical things you are saying?,"And to be fair, do you notice the nonsensical things you are saying?"
1,How is this slanted against Bush??,Where is the slant against Bush?
1,If it wasn't bollocks it wouldn't be homeopathy.,That's simple logic If it wasn't bollocks it wouldn't be homeopathy.
0,"I've never accused him of over-milligraming, nothing.",I've never accused him of doctoring a baseball.
0,My parents have told me it is bad for you.,officers have told me its bad for you.
0,His position is that it is the individual's risk to assume.,His position is the way it is currently.
0,I. ATLANTIC REQUIREMENTS .,PACIFIC REQUIREMENTS .
1,Read More: You have never met anyone that is Pro-Abortion?,You have never met anyone that is Pro-Abortion?
0,I have no problem with those that have money!,"I have many problems with these men, way to many to state here!"
0,"Nixon, Ford and Carter shut down the oilfields?",No has has shut down the oil fields.
0,i don't want a president who 'cares'.,i don't want a president who is charasmatic.
0,It doesn't have to be braindead.,I don't have a proposed model.
1,"My gosh, I'm the one with the pregnancy ticker.",I have the pregnancy ticker.
0,Then he is not omnipotent.,Then he is malevolent.
1,Like this  year old who was shot dead in a marijuana-related crime.,Or the  year old boy shot dead with automatic weapons by marijuana dealers.
0,Imagine a place with % men and % women.,Imagine a place that's % white and % black.
0,Scenario A assumes that the CO growth rate accelerates by .%/yr.,It assumes that methane growth rate accelerates by .%/yr.
1,They have actually showed a cooling trend since  due to the recent decline.,get a cooling trend from  because of the recent decline.
1,to repeat: They are NOT as sovereign as they were before.,They are NOT as sovereign as they were before.
1,"Out of touch and completely untrustworthy, however, wouldn't.",Out of touch and untrustworthy?
1,"We're talking about angels and common pins again, right?","@Lustig Andrei, We're talking about angels and common pins again, right?"
1,Lacey - welcome back!,"Anyway, welcome back."
1,"More factchecking: I don't know why anyone is making a fuss over the $, bet.","I don't know why anyone is making a fuss over the $, bet."
1,Tell us what the charges were.,Yes what are his charges.
0,Those are partial psychopaths.,Was Ted Bundy a partial psychopath?
1,those who ignore history are doomed to repeat it.,ooo strike TWO those who ignore history are doomed to repeat it.
1,Alright just got in.,not well Alright just got in.
1,"@Lustig Andrei, So Lyndon Johnson and John Kennedy were compatible?","@edgarblythe, So Lyndon Johnson and John Kennedy were compatible?"
0,You need to make up your mind.,You need to polish up on your logic skills.
0,The one that has  walks home afterwards and goes to sleep.,The one that has three walks home and beats his wife.
1,"The argument was ""Albert Einstein didn't go to college"".","OMG, ""Einstein didn't go to college."""
0,Bienging is unaccptable.,Being drunk is unacceptable.
1,What do we get in return for doing the fighting for them?,------ ----------- What do we get in return for doing the fighting for them?
0,It wouldn't stop joke marriages.,And I don't fight for marriage.
1,She was a great lady.,She was a nice lady.
0,He's not wealthy because he's successful.,Why hate people because they are successful?
0,Not as irritated as you.,You seem as irritated as Henry.
0,You already did that - we have a Muslim in office right now.,-CryptoLutheran No. We have a Christian in office right now.
0,I didn't say we had gotten soft since / Rand.,I said YOU had gotten soft.
1,"Despicable Ben, Stop trying to find excuses for the man.","Ben, Stop trying to find excuses for the man."
1,He said at EVERY level.,But he said EVERY level.
1,I thought that was mostly just the Dutch.,It is mostly just the Dutch.
0,Being in a gang isnt a crime.,Commiting a crime in a gang is a crime.
1,I'd offer Iran a deal.,Chuck I'd offer Iran a deal.
0,"Yes, they are both different.",Opinions are different.
0,It's not imposing morals.,It's imposing a law.
0,"""Would you like to pay for others health care?""","""Would you like to wear your seatbelt?"""
1,They are NOT as sovereign as they were before.,to repeat: They are NOT as sovereign as they were before.
0,I don't see Obama as the lesser of two evils.,I don't see him as evil at all.
0,"Zimmerman replied, ""What are you doing here?""","Martin said, ""Why are you following me?"""
0,Irreligion that does that I have a problem.,Religion that doesn't do that I don't have a problem with.
0,"If you want to buy $ billion in XYZ Inc. common stock, who cares?","If you want to buy a house or a SUV, again, who cares?"
0,billion . Everyone in the world at Mexico's current prosperity level.,"Everyone in the world at the current ""prosperity"" level of Northwest Africa."
1,Sometimes I fantasize about having power.,"Sometimes I, too, fantasise about bending people before my demented will."
0,Mann's work was all about math.,Mann's work and the HS was all about Tree rings.
1,I'm so sorry to hear this Kelly.,"I'm so sorry, Kelly."
0,I hope everything is ok!,I hope your LO is ok.
0,any woman that wants birth control can get it.,Any woman that wants and abortion can get one.
1,S As you wish: Do you see Hitler killing Jews?,Do you see Hitler killing Jews?
1,And I'm your friend Mitt.,Your good friend Mitt.
0,It means its AN option.,Doesnt mean its a BAD option.
1,I think you need to reread what I wrote.,You need to reread what I wrote.
0,"Mom busted in and said, ""What's that noise?""",My kids busted in and said 'whats that Dad?'
1,This eclipses the old record of  set in .,This breaks the daily record of  set in .
0,"Zimmerman replied, ""What are you doing here?""","Martin said, ""Why are you following me?"""
0,"I don't know how legitimate this is, but I heard he's kind of suicidal.","So, I don't know how legitimate this is but yeah."
1,council tax Hasn't council tax been frozen for most people?,Hasn't council tax been frozen for most people?
0,Your schtick is getting stale.,Your misogyny is getting messy.
0,Is that how it works?,"Nah, that's not how it works."
1,"Breathe In, Breathe Out, Move On.","buwhahahaha Breathe In, Breathe Out, Move On."
1,Obama is extreme and leftwing.,Obama is part of the extreme leftwing.
1,What conviction where you talking about before?,What conviction would that be?
1,So I actually read the OP and guess what I found out.,Furthermore I found this: So I actually read the OP and guess what I found out.
0,Democracy is a threat to liberty.,Democracy has nothing to do with liberty.
1,Hi Pro and Corn: How many threads do you plan on making?,How many threads do you plan on making?
1,Tell me exactly which system isn't working right now?,So which system isn't working for us?
1,"Oh, and again asserts that marriage is a fundamental human right.",Particularly after stating that marriage is a fundamental human right.
1,Why are Russians in Damascus?,Russians in Damascus!
0,"Yes, it's about dilution.","Er, that's not how dilution works."
1,Operation Chaos is merely people voting.,Chaos is merely people voting.
0,Originally Posted by JonD Doubtful.,Originally Posted by eleanor.ellis
1,to repeat: They are NOT as sovereign as they were before.,They are NOT as sovereign as they were before.
0,Morals have absolutely nothing to do with it !,and morals and honesty have everything to do with it.
1,There is no war in the Middle east.,"There is no ""WAR"" in the middle east."
0,What is a girl douche?,You are a girl douche.
0,Jury nullification means a law isn't Constitutional?,No. Jury nullification does not mean that a law is unconstuitutional.
1,It's definitely NOT what it used to be.,voted Voted It's definitely NOT what it used to be.
0,I think you are missing the point with entrepreneurs.,Again I think you are missing the point on the Twain quote.
0,"""Cyclopes don't exist"" - fine.","""Goblins don't exist"" - fine."
0,"""In  it was a mental illness, now what are they teaching you?""","He stated that it was a mental illness in , how is that bigotry?"
0,Landon And So This is Christmas We are all vessels filled with many wonders.,Play With Fire We are all vessels filled with many wonders.
0,Bush gets zero credit for the budget under him.,"And, Obama gets zero credit for the budget under him."
0,. Sinful people do not get to heaven.,Or sin is removed upon entry to heaven.
0,"What was the ""answer"" in Chicago?",What will be the response in California?
1,The entire thing just makes no sense.,See that makes no sense.
1,Who supposedly operated the homicidal gas chambers?,Refresh your memory: Who supposedly operated the homicidal gas chambers?
0,Genetic predisposition to cancer resistance is superior genetics.,Genetic predisposition to Alzheimer is inferior genetics.
1,Do you notice the nonsensical things you are saying?,"And to be fair, do you notice the nonsensical things you are saying?"
0,Use of force in defense of person.-A,Use of force by aggressor.
1,"David @OmSigDAVID, I think Santorum's more likely than Gingrich.","@sozobe, I think Santorum's more likely than Gingrich."
0,Religion that does that I have a problem with.,Irreligion that doesn't do that I don't have a problem with.
0,I think he'd be better for American business interests overall.,Would he be better for American society?
1,not a constitutional issue.,"again, this is not a constitutional issue."
1,YOU FOOLS..bought the  cover-up..hook..,Hi Eots: YOU FOOLS..bought the  cover-up..hook..
0,"""What does pressing the number one do?""","""Pressing the number one does English."""
1,What conviction would that be?,What conviction where you talking about before?
0,Red October standing by.,Red Fox standing by.
0,And that is happening in GOP controlled states.,Michigan IS a GOP controlled state.
1,in  Foxe basin was frozen.,Foxe was mostly frozen.
1,"@Frank Apisa, Frank, I observe and perceive.","@cicerone imposter, Frank, I observe and perceive."
0,"Government deciding what pregnancies need to be carried to term, that's fine.","Government spying on its own citizens, that's fine."
0,Higher than  per cent but not very high.,Lower than  per cent but not very low.
0,What isn't how what was sold?,"It's not how it was sold, gb."
1,"Breathe In, Breathe Out, Move On.","buwhahahaha Breathe In, Breathe Out, Move On."
0,It is an excellent indicator of climate change.,I think we all agree on the nature of the change.
0,The great thing about living here is there's space.,The bad thing is there's space.
1,"Ah ha, ha, ha, ha, ha!","Ha, ha, ha, ha, ha, ha!"
0,The Infestation posts.,The mosquitoes posts.
1,i don't want a president who 'cares'.,don't want a president that is compassionate.
1,peeve So we agree that it came down essentially in freefall?,Do we agree that they came down essentially in freefall?
0,Pro-life people do not want a woman to be able to choose abortion for herself.,Pro-choice people do not try to force an abortion on anyone.
1,Haiti is a shithole.,Haiti has been a shithole.
0,I absolutely do believe there was an iceberg in those waters.,I don't believe there was any iceberg at all anywhere near the Titanic.
1,The Face Of The Franchise: The worst part is that he's not even a Leafs fan!,The worst part is that he's not even a Leafs fan!
1,I agree completely I am hoping he is into a second term of office.,I am hoping he is into a second term of office.
0,Jake with the assist.,Voracek with the goal.
1,The people had awakened.,Because the people had awakened.
1,Umm the California was a cargo ship I dont care what the article says.,The California was a cargo ship.
0,I'm going to shout for justice for Trayvon.,The people shouting for justice for Trayvon are all hypocrites.
1,"Ha, ha, ha, ha, ha, ha!","Ah ha, ha, ha, ha, ha!"
0,And Nugent was a complete fool to say what he said.,Natalie was a complete fool to have insulted their fan base.
0,It is all Bush's fault.,Obama is Bush's fault.
0,Yet you didn't have to declare it.,And you didn't have to.
1,Proverbs  John the Baptist was a Nazarite from birth.,John the Baptist was a Nazarite from birth.
0,billion . Everyone in the world at Mexico's current prosperity level.,"Everyone in the world at the current ""prosperity"" level of Northwest Africa."
1,and videos Seismic data does not equal duration of collapse.,Seismic data does not equal duration of collapse.
0,There is simply no winning for Obama among conservatives.,This is rich coming from a conservative.
0,Satan represents indulgence instead of abstinence!,. Satan represents vengeance instead of turning the other cheek!
0,fix?: Islam itself is not political.,Islam has always been political.
1,March  is also the date for the uprising in CHINA.,Originally posted by Vitchilo March  is also the date for the uprising in CHINA.
1,I hope everything is OK!,I hope everything is okay.
1,I have seen UFO over Warsaw in the past.,"Respectfully submitted, Steve I have seen UFO over Warsaw in the past."
1,depending on which action furthers their loony-tunes agenda of the moment.,depending on which action furthers their lonny-tunes agenda.
1,"There is no ""WAR"" in the middle east.",There is no war in the Middle east.
1,"No, I show you are willfully ignorant.","LOL, you are so ignorant."
0,The Muslims would say the same thing about the Qur'an.,The Hindus would say the same thing about the Bhagavad Ghita.
0,When Christians are extreme its just simply religion.,When Muslims are extreme it's terrorism.
0,Some believe the 'right' is most important.,Some believe not slaughtering the unborn is most important.
0,"Evolution is not an opinion, not a belief.","Atomic theory is not an opinion, not a belief."
0,Where in the world is Ron Paul?,Where in the world is the MEDIA??
0,billion . Everyone in the world at Mexico's current prosperity level.,"Everyone in the world at the current ""prosperity"" level of Northwest Africa."
